candidate_id,condition_id,coverage,displacement_m,lidar_rank,lidar_score,median_direction_cosine,median_doppler_residual_mps,median_extent_m,median_intensity,median_persistence,median_points,median_radial_velocity_mps,median_speed_mps,observations,p90_acceleration_mps2,path_length_m,span_frames,support_fraction,supported_observations
200m_cross_10_e0014,200m_cross_10,1.0,8.324569450697362,14,1.8071918768924995,0.8441824546831106,2.3717484114652896,2.0477867610289335,26.333333333333332,0.062499999999999986,5.0,-3.820000092188517,2.2109077962205457,7,3.6956477502962475,13.317531010737676,7,0.8571428571428571,6
200m_cross_10_e0015,200m_cross_10,0.7,19.759164800324072,15,1.3827870410455758,0.518459047403936,1.754997702081945,0.0,23.5,0.026041666666666664,4.0,-3.6111110581292047,3.9726198995869084,7,4.856695637369524,26.13154724727861,10,0.8571428571428571,6
200m_cross_10_e0016,200m_cross_10,1.0,11.16342270137718,16,1.2835066532734614,0.8466945607075489,2.7248192075094084,0.9512428058101172,14.333333333333332,0.13194444444444445,3.0,0.38433331698179246,2.9877849202223024,6,2.8071940172271255,12.817395506972048,6,0.8333333333333334,5
200m_cross_10_e0017,200m_cross_10,1.0,9.111826893717417,17,1.2778733509836844,0.4941194316263057,3.6223327452601692,2.006023249567958,16.416666666666664,0.13749999999999998,3.0,-0.4874999988824129,2.968878363651668,10,3.798959589026756,29.202361161478432,10,0.6,6
200m_cross_10_e0018,200m_cross_10,0.625,7.329307825774168,18,1.1806311632509894,0.4041009960291168,1.6434200365774512,1.5226901968997522,24.0,0.11458333333333336,4.0,-0.5820000022649765,1.590887143587853,5,3.0958499005557996,11.699454564687919,8,1.0,5
200m_cross_10_e0019,200m_cross_10,0.9230769230769231,9.467483397442752,19,1.139457530131132,0.39404633542465034,2.8063810382961374,0.04659185889589753,22.583333333333336,0.04513888888888888,2.5,-3.376666684945424,2.8102547304403886,12,4.9736467983816155,40.85248404062443,13,0.5,6
200m_cross_10_e0020,200m_cross_10,0.9,6.310363285471317,20,1.1329292176770314,0.7060648167472423,2.899987708693006,0.0,16.642857142857142,0.14583333333333334,3.0,-0.07500000298023224,3.507138914132244,9,3.8311492445350432,29.623012147821008,10,0.5555555555555556,5
200m_cross_10_e0021,200m_cross_10,0.7777777777777778,22.718991875432938,21,1.068837898278823,0.5108741124687172,2.327645831577762,0.0,19.0,0.0625,3.0,-0.029999999329447746,4.179978362924513,7,4.534274305525116,37.518599166804876,9,0.7142857142857143,5
200m_cross_10_e0022,200m_cross_10,0.8181818181818182,9.9932079761379,22,0.8896621443273244,0.3843429713598246,3.4881595287657836,0.0,23.0,0.0625,3.0,-2.7799999713897705,2.5013722997088683,9,4.659685369835637,26.679616291983226,11,0.6666666666666666,6
200m_cross_10_e0023,200m_cross_10,0.8571428571428571,8.5928829520757,23,0.8719836951801886,0.5041249910307128,3.365937374706774,2.3432129185281725,17.520833333333336,0.15494791666666669,3.5,-4.6925001591444016,2.1018304064448,6,3.4319478730817243,12.701461859634229,7,0.8333333333333334,5
200m_cross_10_e0024,200m_cross_10,0.9,13.777765909187861,24,0.84036002670575,0.3861365096312824,3.664945034375724,0.0,13.0,0.125,3.0,0.6299999952316284,1.8653761483661455,9,3.6634405228627758,17.738091993556502,10,0.5555555555555556,5
200m_cross_10_e0025,200m_cross_10,1.0,13.580320337752168,25,0.7637832911566611,0.5666825173596853,3.78117002055781,0.8868418418690678,15.5,0.1326388888888889,3.0,-0.05833333358168602,2.86975760204099,8,4.902387672265894,21.41241207063872,8,0.625,5
200m_cross_5_e0001,200m_cross_5,0.9545454545454546,43.81763997890323,1,62.83290252752103,0.9386123495854671,0.4265902123233638,1.815927574699475,22.884615384615383,0.1573641504794689,38.0,-0.2505263164639473,0.6540942679246198,21,1.8980578241787236,48.8823031769139,22,0.9047619047619048,19
200m_cross_5_e0002,200m_cross_5,0.972972972972973,38.552693561013,2,44.4836306514841,0.982117213371188,0.4162961228600225,0.0,28.74122807017544,0.024096385542168676,5.0,-0.1621428621666772,1.237648497776408,36,2.9035344514478165,93.6906610273536,37,0.8611111111111112,31
200m_cross_5_e0003,200m_cross_5,1.0,20.756672056269885,3,37.4020382203725,0.9995429724654927,0.5368610276074887,0.1773961614841435,29.555555555555557,0.018674698795180723,13.0,-0.16075396862265373,7.390618964235442,22,3.845202308977528,120.14718037445972,22,1.0,22
200m_cross_5_e0004,200m_cross_5,0.5,23.242368618406545,4,6.94997902398809,0.923101934467953,0.276488787782065,1.1782696080278787,18.583333333333332,0.028112449799196786,12.0,-0.12122449005136685,3.5039894365278004,5,1.3217693567503055,23.833328145000102,10,1.0,5
200m_cross_5_e0005,200m_cross_5,1.0,0.6472140601397262,5,5.894813464416272,0.5958607919188674,0.5071331322852549,2.2225100724809224,13.0,0.06475903614457831,3.0,0.4125000066123903,1.4560149125086934,12,2.86851504752249,14.715697230501894,12,0.75,9
200m_cross_5_e0006,200m_cross_5,0.875,3.0204573618230253,6,5.148355250492147,0.6825880001762257,0.33844184761590673,0.0,17.333333333333332,0.09103078982597054,6.0,-0.029999999329447746,0.6880630097179533,7,1.7201150669496352,5.263470327236041,8,0.8571428571428571,6
200m_cross_5_e0007,200m_cross_5,0.8461538461538461,14.934005746780347,7,2.6492731666755156,0.6483490540521323,2.4261643158193342,0.0,22.666666666666668,0.0963855421686747,3.0,-0.05000000074505806,2.603979843961126,11,3.1303848610294187,33.855978558107665,13,0.8181818181818182,9
200m_cross_5_e0008,200m_cross_5,1.0,8.243608929397102,8,2.2861090873454333,0.41539008669720034,0.7798298714624525,0.8949302610817874,12.714285714285714,0.10963855421686748,4.0,-0.5190000087022781,2.517191066897604,7,4.594151759088162,15.92108329732504,7,0.7142857142857143,5
200m_cross_5_e0009,200m_cross_5,0.8888888888888888,33.61045624467776,9,2.1360525599919034,0.7112769928102571,1.3736206677905236,1.8755882261527677,19.25,0.13353413654618473,3.0,0.10416652448475361,4.750318769130842,8,4.338957642465233,37.90868890409152,9,0.75,6
200m_cross_5_e0010,200m_cross_5,1.0,7.711074084354305,10,1.9919059294843182,0.33229676727232504,1.2879301787479207,0.9124748493832356,17.75,0.15963855421686746,3.5,-0.3149999945114056,2.1118957719887606,6,2.856137160926475,9.348199512771131,6,0.8333333333333334,5
200m_cross_5_e0011,200m_cross_5,0.75,8.102020117370623,11,1.479970676824211,0.893533350933753,1.9514042734346546,1.4399844056813573,21.42857142857143,0.02891566265060241,3.5,-1.0400000035762786,1.7240094101399874,6,2.4604291484733385,13.58289091269271,8,0.8333333333333334,5
200m_cross_5_e0012,200m_cross_5,1.0,18.573259140584252,12,1.016468268043927,0.783590838457533,3.6043444134823877,0.0,20.75,0.142570281124498,3.5,-0.09899999951012432,4.814110735670007,8,4.41892002509967,28.147290158980766,8,0.625,5
300m_cross_10_e0001,300m_cross_10,0.9333333333333333,67.97819666261942,1,16.18046560925782,0.9983820041338147,0.4645760374222109,0.0,22.0,0.031746031746031744,5.0,0.8950000256299973,3.8900544458223556,14,2.2983681615229714,69.03956801664891,15,0.7857142857142857,11
300m_cross_10_e0002,300m_cross_10,0.8333333333333334,98.78005274793215,2,7.414346831450027,0.999675307951596,1.2334821055619793,0.0,21.715384615384615,0.015873015873015872,3.5,2.56800000667572,9.99625195715438,10,1.787349906813078,98.81173969554146,12,0.8,8
300m_cross_10_e0003,300m_cross_10,0.9090909090909091,66.04519148085488,3,6.460838695549958,0.9995398982952923,0.8692735365743043,0.0667363393270266,23.253246753246753,0.030158730158730156,5.0,-1.5533333122730255,8.319352835771351,10,4.125240371937872,67.18840090253747,11,0.9,9
300m_cross_10_e0004,300m_cross_10,1.0,85.53173201094788,4,4.293699730200978,0.9999585058157753,1.8661366267504813,0.0,26.785714285714285,0.020634920634920634,5.5,-3.6349999847866243,13.617188719241371,8,3.749189902213026,85.53659651072853,8,0.875,7
300m_cross_10_e0005,300m_cross_10,0.8571428571428571,4.294157512117616,5,3.94808849924981,0.5843699768639239,0.43712230990657286,0.5033343954994535,19.833333333333332,0.0291005291005291,3.0,-1.2350000043710074,1.1602758969756863,6,1.183919265614684,7.0497096268465835,7,0.8333333333333334,5
300m_cross_10_e0006,300m_cross_10,1.0,5.950074721113423,6,3.4416794942494264,0.5453428721583288,0.4087326513486492,2.019639391867243,12.0,0.0873015873015873,3.0,-1.0775000005960464,1.5531720807837808,7,2.5757478707051895,11.196560666768079,7,0.7142857142857143,5
300m_cross_10_e0007,300m_cross_10,0.8571428571428571,93.44870395754278,7,3.210644808663807,0.9959253732429423,3.014575694717201,0.8798481063534969,23.125,0.015873015873015872,4.0,4.342708356678486,15.673284255516776,6,1.9229088984722427,93.7883281583048,7,1.0,6
300m_cross_10_e0008,300m_cross_10,0.9090909090909091,4.334253179640772,8,2.290796075736298,0.6147819552879968,1.6529012925684077,0.06459359161334623,21.666666666666664,0.06349206349206349,3.0,-2.3499999841054278,1.6835157503858946,10,2.8883193240049945,21.760779784332186,11,0.6,6
300m_cross_10_e0009,300m_cross_10,0.9,17.126281623964356,9,2.024633228270409,0.529257503261877,1.7086547952574906,0.0,17.0,0.15873015873015872,3.0,-0.0875000013038516,3.065230476585044,9,3.6765046293507258,29.749698861206674,10,0.6666666666666666,6
300m_cross_10_e0010,300m_cross_10,0.8888888888888888,6.435811247389856,10,0.9387257263151757,0.31334573276767697,3.0048778626514228,0.0,16.833333333333332,0.031746031746031744,3.0,-0.10166666470468044,3.0499956966128727,8,4.054599579965901,20.849868376281528,9,0.625,5
300m_cross_5_e0001,300m_cross_5,0.75,42.064374461943316,1,12.37896478588666,0.9960704629182966,0.3314849464063963,0.0,22.083333333333336,0.03125,4.0,0.13399999607354401,3.761178500910779,18,3.575503249003571,85.71976976484576,24,0.7777777777777778,14
300m_cross_5_e0002,300m_cross_5,1.0,53.32021495362893,2,6.483615157149806,0.9999546089693643,1.8649461451202056,0.0,21.166666666666668,0.018229166666666668,8.0,3.719999975628323,9.299196606016158,7,1.8353659592050464,53.32600562493424,7,0.8571428571428571,6
300m_cross_5_e0003,300m_cross_5,0.8888888888888888,61.73883401935124,3,4.016313451587108,0.999756972216179,1.5064344417309816,0.0,24.375,0.03125,6.5,-2.9337499986092253,6.846476085596457,8,4.154995072029917,61.75028300279331,9,0.875,7
300m_cross_5_e0004,300m_cross_5,1.0,15.298983391650841,4,1.868065771281363,0.3472957732673701,1.1705501656057289,0.0,18.0,0.109375,3.0,-0.006666666517655055,1.3163120374944806,9,4.16729082580215,19.547320556152375,9,0.5555555555555556,5
300m_cross_5_e0005,300m_cross_5,0.8888888888888888,12.688113423814436,5,1.3981759316100848,0.48364654153433717,1.6454297498719337,2.048545747611339,17.666666666666668,0.1171875,3.0,-0.10166664887219667,1.6554303083721982,8,3.9076483110307407,18.033014273657606,9,0.625,5
300m_cross_5_e0006,300m_cross_5,0.8571428571428571,42.75031707862296,6,1.305756281268235,0.9484547076440849,3.7810529486736204,2.021622322913501,19.666666666666664,0.12239583333333334,3.5,-0.08916666793326536,7.330562144990876,6,2.9672619452590707,45.629257626527796,7,0.8333333333333334,5
300m_cross_5_e0007,300m_cross_5,1.0,15.452168844995859,7,1.2388731646336237,0.7265372505545663,3.0836407876613876,2.019368623706581,19.083333333333336,0.14322916666666669,3.0,-0.0999999986961484,3.6876413250472515,10,4.8517331293482755,34.135017532358916,10,0.6,6
300m_cross_5_e0008,300m_cross_5,0.875,10.57201985520554,8,0.7590191952792956,0.3513214663920318,3.2093448007420706,0.0,21.0,0.03125,3.0,-0.6427777759316895,3.091008881968163,7,5.213344779184404,25.39301632327983,8,0.7142857142857143,5
300m_cross_5_e0009,300m_cross_5,1.0,9.138102056718356,9,0.7532887407607459,0.5083875313193671,3.5331840230546128,1.4238090164022026,19.166666666666668,0.1171875,3.5,-1.844166647021969,2.810666048360408,6,4.674409705033464,12.152213282128175,6,0.8333333333333334,5
